approval_id,workflow_run_id,request_id,approval_required,decision,reviewer_name,review_comment,reviewed_at,sla_hours
APR-1231-01,RUN-1231-01,REQ-1231,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-22 07:07:00,13.0
APR-1232-01,RUN-1232-01,REQ-1232,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-27 05:07:00,20.0
APR-1233-01,RUN-1233-01,REQ-1233,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-16 16:55:00,3.0
APR-1234-01,RUN-1234-01,REQ-1234,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-01-30 22:08:00,18.0
APR-1235-01,RUN-1235-01,REQ-1235,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-02 05:00:00,22.0
APR-1236-01,RUN-1236-01,REQ-1236,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-11 01:32:00,17.0
APR-1237-01,RUN-1237-01,REQ-1237,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-10 00:07:00,23.0
APR-1238-01,RUN-1238-01,REQ-1238,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-04 07:00:00,23.0
APR-1239-01,RUN-1239-01,REQ-1239,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-04-05 18:59:00,24.0
APR-1240-01,RUN-1240-01,REQ-1240,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-13 15:36:00,22.0
APR-1241-01,RUN-1241-01,REQ-1241,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-09 02:09:00,13.0
APR-1242-01,RUN-1242-01,REQ-1242,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-24 02:14:00,16.0
APR-1243-01,RUN-1243-01,REQ-1243,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-13 02:06:00,2.0
APR-1244-01,RUN-1244-01,REQ-1244,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-11 18:31:00,16.0
APR-1245-01,RUN-1245-01,REQ-1245,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-22 11:16:00,24.0
APR-1246-01,RUN-1246-01,REQ-1246,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-23 13:12:00,10.0
APR-1247-01,RUN-1247-01,REQ-1247,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-23 05:17:00,10.0
APR-1248-01,RUN-1248-01,REQ-1248,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-21 02:09:00,18.0
APR-1249-01,RUN-1249-01,REQ-1249,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-16 21:01:00,19.0
APR-1250-01,RUN-1250-01,REQ-1250,1,Pending,R. Patel,Pending sourcing manager review.,2026-03-22 01:41:00,20.0
APR-1251-01,RUN-1251-01,REQ-1251,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-17 02:59:00,13.0
APR-1252-01,RUN-1252-01,REQ-1252,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-04 08:44:00,15.0
APR-1253-01,RUN-1253-01,REQ-1253,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-28 20:57:00,23.0
APR-1254-01,RUN-1254-01,REQ-1254,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-20 12:36:00,10.0
APR-1255-01,RUN-1255-01,REQ-1255,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-17 08:13:00,2.0
APR-1256-01,RUN-1256-01,REQ-1256,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-01-10 08:14:00,3.0
APR-1257-01,RUN-1257-01,REQ-1257,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-15 20:34:00,19.0
APR-1258-01,RUN-1258-01,REQ-1258,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-14 00:34:00,16.0
APR-1259-01,RUN-1259-01,REQ-1259,1,Pending,A. Shah,Pending sourcing manager review.,2026-03-19 07:41:00,16.0
APR-1260-01,RUN-1260-01,REQ-1260,1,Pending,J. Morgan,Pending sourcing manager review.,2026-04-07 12:16:00,1.0
APR-1261-01,RUN-1261-01,REQ-1261,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-02-27 22:26:00,1.0
APR-1262-01,RUN-1262-01,REQ-1262,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-18 03:28:00,12.0
APR-1263-01,RUN-1263-01,REQ-1263,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-08 21:40:00,6.0
APR-1264-01,RUN-1264-01,REQ-1264,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-30 05:50:00,22.0
APR-1265-01,RUN-1265-01,REQ-1265,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-04-09 00:21:00,23.0
APR-1266-01,RUN-1266-01,REQ-1266,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-12 21:25:00,3.0
APR-1267-01,RUN-1267-01,REQ-1267,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-09 00:02:00,6.0
APR-1268-01,RUN-1268-01,REQ-1268,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-14 12:10:00,16.0
APR-1269-01,RUN-1269-01,REQ-1269,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-08 07:22:00,20.0
APR-1270-01,RUN-1270-01,REQ-1270,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-04-10 19:44:00,9.0
APR-1271-01,RUN-1271-01,REQ-1271,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-24 23:56:00,21.0
APR-1272-01,RUN-1272-01,REQ-1272,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-15 20:35:00,21.0
APR-1273-01,RUN-1273-01,REQ-1273,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-19 16:01:00,20.0
APR-1274-01,RUN-1274-01,REQ-1274,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-15 12:05:00,24.0
APR-1275-01,RUN-1275-01,REQ-1275,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-26 00:59:00,15.0
APR-1276-01,RUN-1276-01,REQ-1276,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-17 00:02:00,24.0
APR-1277-01,RUN-1277-01,REQ-1277,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-04-11 20:14:00,6.0
APR-1278-01,RUN-1278-01,REQ-1278,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-24 19:07:00,22.0
APR-1279-01,RUN-1279-01,REQ-1279,1,Pending,J. Morgan,Pending sourcing manager review.,2026-03-17 21:02:00,9.0
APR-1280-01,RUN-1280-01,REQ-1280,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-14 05:30:00,3.0
APR-1281-01,RUN-1281-01,REQ-1281,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-21 02:49:00,12.0
APR-1282-01,RUN-1282-01,REQ-1282,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-25 09:37:00,2.0
APR-1283-01,RUN-1283-01,REQ-1283,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-20 01:51:00,7.0
APR-1284-01,RUN-1284-01,REQ-1284,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-04-02 07:42:00,15.0
APR-1285-01,RUN-1285-01,REQ-1285,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-13 08:13:00,20.0
APR-1286-01,RUN-1286-01,REQ-1286,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-02-06 03:21:00,14.0
APR-1287-01,RUN-1287-01,REQ-1287,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-05 00:59:00,22.0
APR-1288-01,RUN-1288-01,REQ-1288,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-28 04:58:00,18.0
APR-1289-01,RUN-1289-01,REQ-1289,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-31 13:33:00,13.0
APR-1290-01,RUN-1290-01,REQ-1290,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-20 08:59:00,11.0
APR-1291-01,RUN-1291-01,REQ-1291,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-01-22 20:17:00,16.0
APR-1292-01,RUN-1292-01,REQ-1292,1,Pending,A. Shah,Pending sourcing manager review.,2026-03-08 22:15:00,15.0
APR-1293-01,RUN-1293-01,REQ-1293,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-04-09 06:32:00,2.0
APR-1294-01,RUN-1294-01,REQ-1294,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-27 21:03:00,20.0
APR-1295-01,RUN-1295-01,REQ-1295,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-31 15:41:00,3.0
APR-1296-01,RUN-1296-01,REQ-1296,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-13 20:25:00,20.0
APR-1297-01,RUN-1297-01,REQ-1297,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-06 09:19:00,7.0
APR-1298-01,RUN-1298-01,REQ-1298,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-24 21:41:00,6.0
APR-1299-01,RUN-1299-01,REQ-1299,1,Pending,R. Patel,Pending sourcing manager review.,2026-03-26 03:37:00,22.0
APR-1300-01,RUN-1300-01,REQ-1300,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-29 00:23:00,9.0
APR-1301-01,RUN-1301-01,REQ-1301,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-17 22:16:00,11.0
APR-1302-01,RUN-1302-01,REQ-1302,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-31 04:04:00,19.0
APR-1303-01,RUN-1303-01,REQ-1303,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-02 15:37:00,6.0
APR-1304-01,RUN-1304-01,REQ-1304,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-15 03:47:00,8.0
APR-1305-01,RUN-1305-01,REQ-1305,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-28 13:32:00,11.0
APR-1306-01,RUN-1306-01,REQ-1306,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-18 07:52:00,5.0
APR-1307-01,RUN-1307-01,REQ-1307,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-14 23:57:00,4.0
APR-1308-01,RUN-1308-01,REQ-1308,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-04-03 11:44:00,3.0
APR-1309-01,RUN-1309-01,REQ-1309,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-12 18:38:00,23.0
APR-1310-01,RUN-1310-01,REQ-1310,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-02-22 22:34:00,17.0
APR-1311-01,RUN-1311-01,REQ-1311,1,Pending,R. Patel,Pending sourcing manager review.,2026-01-27 08:21:00,3.0
APR-1312-01,RUN-1312-01,REQ-1312,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-18 06:20:00,22.0
APR-1313-01,RUN-1313-01,REQ-1313,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-11 19:00:00,14.0
APR-1314-01,RUN-1314-01,REQ-1314,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-04 20:33:00,17.0
APR-1315-01,RUN-1315-01,REQ-1315,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-11 19:12:00,24.0
APR-1316-01,RUN-1316-01,REQ-1316,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-04-09 05:59:00,6.0
APR-1317-01,RUN-1317-01,REQ-1317,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-06 05:43:00,19.0
APR-1318-01,RUN-1318-01,REQ-1318,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-08 16:47:00,22.0
APR-1319-01,RUN-1319-01,REQ-1319,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-27 21:35:00,22.0
APR-1320-01,RUN-1320-01,REQ-1320,1,Pending,S. Walker,Pending sourcing manager review.,2026-03-14 11:39:00,7.0
APR-1321-01,RUN-1321-01,REQ-1321,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-18 20:41:00,21.0
APR-1322-01,RUN-1322-01,REQ-1322,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-24 00:41:00,9.0
APR-1323-01,RUN-1323-01,REQ-1323,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-14 21:28:00,2.0
APR-1324-01,RUN-1324-01,REQ-1324,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-27 09:04:00,14.0
APR-1325-01,RUN-1325-01,REQ-1325,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-01 06:52:00,20.0
APR-1326-01,RUN-1326-01,REQ-1326,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-02-23 01:34:00,22.0
APR-1327-01,RUN-1327-01,REQ-1327,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-03-19 23:22:00,1.0
APR-1328-01,RUN-1328-01,REQ-1328,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-22 04:36:00,10.0
APR-1329-01,RUN-1329-01,REQ-1329,1,Pending,J. Morgan,Pending sourcing manager review.,2026-03-29 17:51:00,19.0
APR-1330-01,RUN-1330-01,REQ-1330,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-01 10:15:00,17.0
APR-1331-01,RUN-1331-01,REQ-1331,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-02-06 13:01:00,18.0
APR-1332-01,RUN-1332-01,REQ-1332,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-19 07:25:00,5.0
APR-1333-01,RUN-1333-01,REQ-1333,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-02 21:06:00,10.0
APR-1334-01,RUN-1334-01,REQ-1334,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-03-07 07:25:00,9.0
APR-1335-01,RUN-1335-01,REQ-1335,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-09 05:17:00,20.0
APR-1336-01,RUN-1336-01,REQ-1336,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-26 06:44:00,10.0
APR-1337-01,RUN-1337-01,REQ-1337,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-12 22:50:00,6.0
APR-1338-01,RUN-1338-01,REQ-1338,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-04-07 08:49:00,8.0
APR-1339-01,RUN-1339-01,REQ-1339,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-18 02:44:00,15.0
APR-1340-01,RUN-1340-01,REQ-1340,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-20 11:28:00,4.0
APR-1341-01,RUN-1341-01,REQ-1341,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-05 05:53:00,9.0
APR-1342-01,RUN-1342-01,REQ-1342,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-02-10 08:57:00,6.0
APR-1343-01,RUN-1343-01,REQ-1343,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-18 22:15:00,3.0
APR-1344-01,RUN-1344-01,REQ-1344,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-31 18:34:00,11.0
APR-1345-01,RUN-1345-01,REQ-1345,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-11 22:36:00,18.0
APR-1346-01,RUN-1346-01,REQ-1346,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-09 11:58:00,2.0
APR-1347-01,RUN-1347-01,REQ-1347,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-24 10:55:00,5.0
APR-1348-01,RUN-1348-01,REQ-1348,1,Pending,J. Morgan,Pending sourcing manager review.,2026-04-11 04:07:00,6.0
APR-1349-01,RUN-1349-01,REQ-1349,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-13 17:25:00,14.0
APR-1350-01,RUN-1350-01,REQ-1350,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-04-06 11:39:00,17.0
APR-1351-01,RUN-1351-01,REQ-1351,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-14 00:15:00,21.0
APR-1352-01,RUN-1352-01,REQ-1352,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-03 22:24:00,20.0
APR-1353-01,RUN-1353-01,REQ-1353,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-21 13:10:00,15.0
APR-1354-01,RUN-1354-01,REQ-1354,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-05 05:48:00,17.0
APR-1355-01,RUN-1355-01,REQ-1355,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-13 03:57:00,16.0
APR-1356-01,RUN-1356-01,REQ-1356,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-17 15:38:00,11.0
APR-1357-01,RUN-1357-01,REQ-1357,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-31 00:06:00,17.0
APR-1358-01,RUN-1358-01,REQ-1358,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-21 20:43:00,9.0
APR-1359-01,RUN-1359-01,REQ-1359,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-23 17:50:00,15.0
APR-1360-01,RUN-1360-01,REQ-1360,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-08 08:14:00,10.0
APR-1361-01,RUN-1361-01,REQ-1361,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-12 00:48:00,1.0
APR-1362-01,RUN-1362-01,REQ-1362,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-10 02:40:00,5.0
APR-1363-01,RUN-1363-01,REQ-1363,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-28 07:37:00,24.0
APR-1364-01,RUN-1364-01,REQ-1364,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-18 07:56:00,7.0
APR-1365-01,RUN-1365-01,REQ-1365,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-22 11:28:00,14.0
APR-1366-01,RUN-1366-01,REQ-1366,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-13 00:21:00,20.0
APR-1367-01,RUN-1367-01,REQ-1367,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-06 12:23:00,14.0
APR-1368-01,RUN-1368-01,REQ-1368,1,Pending,M. Chen,Pending sourcing manager review.,2026-03-01 00:31:00,11.0
APR-1369-01,RUN-1369-01,REQ-1369,1,Rejected,A. Shah,Rejected due to policy or portfolio concerns.,2026-03-16 18:07:00,19.0
APR-1370-01,RUN-1370-01,REQ-1370,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-23 04:05:00,8.0
APR-1371-01,RUN-1371-01,REQ-1371,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-17 17:52:00,4.0
APR-1372-01,RUN-1372-01,REQ-1372,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-21 23:06:00,9.0
APR-1373-01,RUN-1373-01,REQ-1373,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-14 00:59:00,10.0
APR-1374-01,RUN-1374-01,REQ-1374,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-08 11:36:00,14.0
APR-1375-01,RUN-1375-01,REQ-1375,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-04-08 22:07:00,3.0
APR-1376-01,RUN-1376-01,REQ-1376,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-14 10:44:00,13.0
APR-1377-01,RUN-1377-01,REQ-1377,1,Pending,M. Chen,Pending sourcing manager review.,2026-01-21 15:18:00,23.0
APR-1378-01,RUN-1378-01,REQ-1378,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-04-02 07:48:00,2.0
APR-1379-01,RUN-1379-01,REQ-1379,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-20 03:10:00,14.0
APR-1380-01,RUN-1380-01,REQ-1380,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-28 09:38:00,17.0
APR-1381-01,RUN-1381-01,REQ-1381,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-24 13:50:00,1.0
APR-1382-01,RUN-1382-01,REQ-1382,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-03-11 06:40:00,4.0
APR-1383-01,RUN-1383-01,REQ-1383,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-04-07 16:36:00,23.0
APR-1384-01,RUN-1384-01,REQ-1384,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-09 14:31:00,5.0
